"2026-04-17T01:59:24.811Z","609ms"
"2026-04-17T01:59:24.903Z","802.9ms"
"2026-04-17T01:59:24.918Z","1s"
"2026-04-17T01:59:24.945Z","1s"
"2026-04-17T01:59:24.954Z","1s"
"2026-04-17T01:59:24.965Z","865.1ms"
"2026-04-17T01:59:24.981Z","1.1s"
"2026-04-17T01:59:24.989Z","889.2ms"
"2026-04-17T01:59:25.002Z","901.9ms"
"2026-04-17T01:59:25.720Z","518.6ms"
"2026-04-17T01:59:25.725Z","523.5ms"
"2026-04-17T01:59:25.757Z","554.6ms"
"2026-04-17T01:59:27.010Z","507.8ms"
"2026-04-17T01:59:27.060Z","558.9ms"
"2026-04-17T01:59:27.581Z","520.1ms"
"2026-04-17T01:59:27.778Z","696.1ms"
"2026-04-17T01:59:27.791Z","711.6ms"
"2026-04-17T01:59:27.977Z","1.4s"
"2026-04-17T01:59:27.984Z","1.4s"
"2026-04-17T01:59:28.112Z","1.5s"
"2026-04-17T01:59:28.158Z","1.6s"
"2026-04-17T01:59:28.430Z","1.9s"
"2026-04-17T01:59:28.579Z","2s"
"2026-04-17T01:59:28.615Z","2.1s"
"2026-04-17T01:59:28.956Z","2.4s"
"2026-04-17T01:59:29.136Z","500.8ms"
"2026-04-17T01:59:29.546Z","550.2ms"
"2026-04-17T01:59:29.554Z","541.1ms"
"2026-04-17T01:59:29.577Z","562.6ms"
"2026-04-17T01:59:29.611Z","628.6ms"
"2026-04-17T01:59:29.614Z","501ms"
"2026-04-17T01:59:30.064Z","993.1ms"
"2026-04-17T01:59:30.067Z","962.3ms"
"2026-04-17T01:59:30.143Z","977.9ms"
"2026-04-17T01:59:30.412Z","975.4ms"
"2026-04-17T01:59:30.454Z","998.9ms"
"2026-04-17T01:59:30.463Z","975.7ms"
"2026-04-17T01:59:30.466Z","1s"
"2026-04-17T01:59:30.792Z","1.2s"
"2026-04-17T01:59:31.191Z","1.6s"
"2026-04-17T01:59:31.249Z","554ms"
"2026-04-17T01:59:31.323Z","1.7s"
"2026-04-17T01:59:31.429Z","730.6ms"
"2026-04-17T01:59:31.439Z","732.8ms"
"2026-04-17T01:59:31.439Z","699.6ms"
"2026-04-17T01:59:31.601Z","684.4ms"
"2026-04-17T01:59:31.659Z","684.4ms"
"2026-04-17T01:59:31.700Z","730ms"
"2026-04-17T01:59:31.792Z","836.6ms"
"2026-04-17T01:59:32.271Z","715.5ms"
"2026-04-17T01:59:32.407Z","851.5ms"
"2026-04-17T01:59:32.643Z","1s"
"2026-04-17T01:59:32.858Z","621.1ms"
"2026-04-17T01:59:32.862Z","637.2ms"
"2026-04-17T01:59:32.882Z","588.8ms"
"2026-04-17T01:59:32.888Z","630ms"
"2026-04-17T01:59:32.892Z","620.4ms"
"2026-04-17T01:59:32.901Z","588.4ms"
"2026-04-17T01:59:32.910Z","561.5ms"
"2026-04-17T01:59:32.914Z","690.4ms"
"2026-04-17T01:59:32.967Z","559.9ms"
"2026-04-17T01:59:32.974Z","705.8ms"
"2026-04-17T01:59:33.029Z","616ms"
"2026-04-17T01:59:33.072Z","719.2ms"
"2026-04-17T01:59:33.212Z","613.1ms"
"2026-04-17T01:59:33.342Z","1.7s"
"2026-04-17T01:59:33.622Z","739.6ms"
"2026-04-17T01:59:33.674Z","780.8ms"
"2026-04-17T01:59:33.757Z","868.6ms"
"2026-04-17T01:59:33.830Z","1.6s"
"2026-04-17T01:59:33.876Z","626.1ms"
"2026-04-17T01:59:33.893Z","1.2s"
"2026-04-17T01:59:33.914Z","1.7s"
"2026-04-17T01:59:33.915Z","1.7s"
"2026-04-17T01:59:33.932Z","1.7s"
"2026-04-17T01:59:33.939Z","1.2s"
"2026-04-17T01:59:33.994Z","1.2s"
"2026-04-17T01:59:34.240Z","813.6ms"
"2026-04-17T01:59:34.244Z","818.9ms"
"2026-04-17T01:59:34.252Z","826.7ms"
"2026-04-17T01:59:34.257Z","1s"
"2026-04-17T01:59:34.263Z","831.8ms"
"2026-04-17T01:59:34.291Z","1s"
"2026-04-17T01:59:34.325Z","1s"
"2026-04-17T01:59:34.435Z","4.9s"
"2026-04-17T01:59:34.967Z","618.1ms"
"2026-04-17T01:59:34.981Z","633.4ms"
"2026-04-17T01:59:35.017Z","668.5ms"
"2026-04-17T01:59:35.102Z","595.7ms"
"2026-04-17T01:59:35.173Z","663.1ms"
"2026-04-17T01:59:35.195Z","613.4ms"
"2026-04-17T01:59:35.202Z","699.1ms"
"2026-04-17T01:59:35.372Z","880.1ms"
"2026-04-17T01:59:35.404Z","911.5ms"
"2026-04-17T01:59:35.410Z","917.8ms"
"2026-04-17T01:59:35.421Z","929.1ms"
"2026-04-17T01:59:36.099Z","621.6ms"
"2026-04-17T01:59:36.117Z","638ms"
"2026-04-17T01:59:36.119Z","638.5ms"
"2026-04-17T01:59:36.131Z","650.3ms"
"2026-04-17T01:59:37.089Z","645.6ms"
"2026-04-17T01:59:37.120Z","667.9ms"
"2026-04-17T01:59:37.240Z","807.6ms"
"2026-04-17T01:59:37.241Z","808.1ms"
"2026-04-17T01:59:37.285Z","841.8ms"
"2026-04-17T01:59:37.292Z","837.1ms"
"2026-04-17T01:59:37.296Z","863.6ms"
"2026-04-17T01:59:37.328Z","885.1ms"
"2026-04-17T01:59:37.331Z","887.4ms"
"2026-04-17T01:59:37.331Z","872.4ms"
"2026-04-17T01:59:37.379Z","923.8ms"
"2026-04-17T01:59:37.428Z","995.6ms"
"2026-04-17T01:59:37.600Z","1.1s"
"2026-04-17T01:59:37.616Z","1.1s"
"2026-04-17T01:59:37.742Z","1.3s"
"2026-04-17T01:59:37.788Z","1.3s"
"2026-04-17T01:59:37.844Z","520ms"
"2026-04-17T01:59:37.895Z","566.4ms"
"2026-04-17T01:59:38.240Z","890.2ms"
"2026-04-17T01:59:38.244Z","518.7ms"
"2026-04-17T01:59:38.247Z","522.2ms"
"2026-04-17T01:59:38.308Z","972.7ms"
"2026-04-17T01:59:38.314Z","960.9ms"
"2026-04-17T01:59:38.329Z","583.9ms"
"2026-04-17T01:59:38.391Z","1s"
"2026-04-17T01:59:38.400Z","656.2ms"
"2026-04-17T01:59:38.415Z","669.8ms"
"2026-04-17T01:59:40.788Z","606.4ms"
"2026-04-17T01:59:40.805Z","625.2ms"
"2026-04-17T01:59:40.825Z","641.4ms"
"2026-04-17T01:59:40.861Z","677.4ms"
"2026-04-17T01:59:40.914Z","613ms"
"2026-04-17T01:59:40.957Z","655.7ms"
"2026-04-17T01:59:40.975Z","673.3ms"
"2026-04-17T01:59:41.300Z","745.9ms"
"2026-04-17T01:59:41.343Z","789ms"
"2026-04-17T01:59:41.366Z","513.6ms"
"2026-04-17T01:59:41.382Z","556ms"
"2026-04-17T01:59:41.440Z","887.8ms"
"2026-04-17T01:59:41.440Z","583ms"
"2026-04-17T01:59:41.457Z","903.5ms"
"2026-04-17T01:59:41.861Z","965.4ms"
"2026-04-17T01:59:41.883Z","968.8ms"
"2026-04-17T01:59:41.912Z","1s"
"2026-04-17T01:59:41.921Z","1s"
"2026-04-17T01:59:44.463Z","516.5ms"
"2026-04-17T01:59:44.884Z","741.1ms"
"2026-04-17T01:59:44.967Z","823.5ms"
"2026-04-17T01:59:45.013Z","869.3ms"
"2026-04-17T01:59:45.027Z","884.2ms"
"2026-04-17T01:59:46.132Z","552.8ms"
"2026-04-17T01:59:46.171Z","583.7ms"
"2026-04-17T01:59:46.172Z","583.4ms"
"2026-04-17T01:59:46.188Z","611.5ms"
"2026-04-17T01:59:46.327Z","514.1ms"
"2026-04-17T01:59:46.782Z","1.2s"
"2026-04-17T01:59:46.858Z","1.3s"
"2026-04-17T01:59:46.863Z","1.3s"
"2026-04-17T01:59:46.882Z","1.3s"
"2026-04-17T01:59:47.646Z","545ms"
"2026-04-17T01:59:47.738Z","637.3ms"
"2026-04-17T01:59:47.751Z","650ms"
"2026-04-17T01:59:47.754Z","653.4ms"
"2026-04-17T01:59:48.059Z","510.8ms"
"2026-04-17T01:59:48.217Z","982.8ms"
"2026-04-17T01:59:48.450Z","607.7ms"
"2026-04-17T01:59:48.651Z","1.4s"
"2026-04-17T01:59:48.798Z","624.5ms"
"2026-04-17T01:59:48.798Z","650.1ms"
"2026-04-17T01:59:48.882Z","1.6s"
"2026-04-17T01:59:48.934Z","1s"
"2026-04-17T01:59:49.125Z","1.2s"
"2026-04-17T01:59:49.146Z","1.9s"
"2026-04-17T01:59:49.808Z","625.1ms"
"2026-04-17T01:59:49.810Z","627.5ms"
"2026-04-17T01:59:49.819Z","636.3ms"
"2026-04-17T01:59:49.824Z","642.3ms"
"2026-04-17T01:59:49.914Z","506.5ms"
"2026-04-17T01:59:50.582Z","982.8ms"
"2026-04-17T01:59:50.616Z","985.9ms"
"2026-04-17T01:59:50.625Z","1s"
"2026-04-17T01:59:50.632Z","923.5ms"
"2026-04-17T01:59:51.477Z","517.9ms"
"2026-04-17T01:59:51.486Z","542.4ms"
"2026-04-17T01:59:52.080Z","892.2ms"
"2026-04-17T01:59:52.084Z","904.1ms"
"2026-04-17T01:59:52.094Z","893.3ms"
"2026-04-17T01:59:52.095Z","903.5ms"
"2026-04-17T01:59:52.109Z","1.1s"
"2026-04-17T01:59:52.120Z","949.4ms"
"2026-04-17T01:59:52.125Z","922.6ms"
"2026-04-17T01:59:52.160Z","1.2s"
"2026-04-17T01:59:52.184Z","1s"
"2026-04-17T01:59:52.214Z","1s"
"2026-04-17T01:59:52.634Z","557.7ms"
"2026-04-17T01:59:53.381Z","566.6ms"
"2026-04-17T01:59:53.388Z","578.2ms"
"2026-04-17T01:59:53.397Z","586.5ms"
"2026-04-17T01:59:53.407Z","580.8ms"
"2026-04-17T01:59:53.408Z","594.6ms"
"2026-04-17T01:59:53.413Z","598.7ms"
"2026-04-17T01:59:53.417Z","591.7ms"
"2026-04-17T01:59:53.420Z","610.1ms"
"2026-04-17T01:59:53.434Z","623.7ms"
"2026-04-17T01:59:53.440Z","625.8ms"
"2026-04-17T01:59:53.442Z","615.8ms"
"2026-04-17T01:59:53.454Z","627.9ms"
"2026-04-17T01:59:53.499Z","671.2ms"
"2026-04-17T01:59:53.502Z","673.2ms"
"2026-04-17T01:59:53.505Z","676.9ms"
"2026-04-17T01:59:53.515Z","686.5ms"
"2026-04-17T01:59:54.726Z","502.4ms"
"2026-04-17T01:59:54.733Z","504.7ms"
"2026-04-17T01:59:54.745Z","519.3ms"
"2026-04-17T01:59:54.813Z","566.5ms"
"2026-04-17T01:59:54.824Z","579.7ms"
"2026-04-17T01:59:55.120Z","886.5ms"
"2026-04-17T01:59:55.186Z","970.6ms"
"2026-04-17T01:59:55.224Z","1s"
"2026-04-17T01:59:55.253Z","1s"
"2026-04-17T01:59:55.465Z","511.6ms"
"2026-04-17T01:59:55.555Z","601.1ms"
"2026-04-17T01:59:55.606Z","653ms"
"2026-04-17T01:59:55.613Z","659.4ms"
"2026-04-17T01:59:55.928Z","828.9ms"
"2026-04-17T01:59:55.994Z","895.4ms"
"2026-04-17T01:59:55.997Z","898.5ms"
"2026-04-17T01:59:56.134Z","1s"
"2026-04-17T01:59:58.256Z","660.3ms"
"2026-04-17T01:59:58.876Z","524.2ms"
"2026-04-17T01:59:58.908Z","506ms"
"2026-04-17T01:59:59.423Z","514.6ms"
"2026-04-17T01:59:59.430Z","564.8ms"
"2026-04-17T01:59:59.457Z","577.4ms"
"2026-04-17T01:59:59.468Z","1.3s"
"2026-04-17T01:59:59.485Z","617.2ms"
"2026-04-17T01:59:59.487Z","597.9ms"
"2026-04-17T01:59:59.516Z","1.4s"
"2026-04-17T02:00:00.332Z","2.2s"
"2026-04-17T02:00:00.369Z","2.2s"
"2026-04-17T02:00:01.346Z","651.9ms"
"2026-04-17T02:00:01.347Z","653.3ms"
"2026-04-17T02:00:01.352Z","657.9ms"
"2026-04-17T02:00:01.373Z","679.1ms"
"2026-04-17T02:00:02.447Z","504.5ms"
"2026-04-17T02:00:02.470Z","511ms"
"2026-04-17T02:00:02.494Z","536.4ms"
"2026-04-17T02:00:02.519Z","556ms"
"2026-04-17T02:00:02.520Z","563ms"
"2026-04-17T02:00:02.631Z","688.7ms"
"2026-04-17T02:00:02.639Z","696.6ms"
"2026-04-17T02:00:02.996Z","547.3ms"
"2026-04-17T02:00:03.042Z","593.8ms"
"2026-04-17T02:00:03.047Z","598.6ms"
"2026-04-17T02:00:03.219Z","770.1ms"
"2026-04-17T02:00:03.894Z","500.6ms"
"2026-04-17T02:00:03.933Z","538.9ms"
"2026-04-17T02:00:04.643Z","576.7ms"
"2026-04-17T02:00:04.659Z","1.2s"
"2026-04-17T02:00:04.699Z","1.3s"
"2026-04-17T02:00:04.704Z","1.3s"
"2026-04-17T02:00:04.721Z","654.9ms"
"2026-04-17T02:00:04.723Z","1.3s"
"2026-04-17T02:00:04.729Z","1.3s"
"2026-04-17T02:00:04.753Z","1.3s"
"2026-04-17T02:00:04.802Z","1.3s"
"2026-04-17T02:00:04.822Z","1.4s"
"2026-04-17T02:00:06.087Z","957.6ms"
"2026-04-17T02:00:06.091Z","961.1ms"
"2026-04-17T02:00:06.158Z","1s"
"2026-04-17T02:00:06.210Z","1s"
"2026-04-17T02:00:07.563Z","1s"
"2026-04-17T02:00:07.596Z","1.1s"
"2026-04-17T02:00:07.607Z","1.1s"
"2026-04-17T02:00:07.724Z","1.2s"
"2026-04-17T02:00:08.163Z","1.7s"
"2026-04-17T02:00:08.183Z","1.7s"
"2026-04-17T02:00:08.243Z","1.8s"
"2026-04-17T02:00:08.249Z","1.8s"
"2026-04-17T02:00:08.253Z","1.8s"
"2026-04-17T02:00:08.265Z","1.8s"
"2026-04-17T02:00:08.300Z","1.8s"
"2026-04-17T02:00:08.322Z","1.8s"
"2026-04-17T02:00:10.477Z","525.6ms"
"2026-04-17T02:00:11.493Z","606.7ms"
"2026-04-17T02:00:11.495Z","607.8ms"
"2026-04-17T02:00:11.501Z","614.1ms"
"2026-04-17T02:00:11.521Z","634.4ms"
"2026-04-17T02:00:12.697Z","651.5ms"
"2026-04-17T02:00:12.805Z","759.2ms"
"2026-04-17T02:00:12.855Z","810.1ms"
"2026-04-17T02:00:12.900Z","854.4ms"
"2026-04-17T02:00:14.169Z","508.1ms"
"2026-04-17T02:00:14.210Z","532.6ms"
"2026-04-17T02:00:14.431Z","732ms"
"2026-04-17T02:00:14.493Z","788ms"
"2026-04-17T02:00:14.516Z","800.7ms"
"2026-04-17T02:00:14.552Z","868.8ms"
"2026-04-17T02:00:14.823Z","1.7s"
"2026-04-17T02:00:14.974Z","1.8s"
"2026-04-17T02:00:15.058Z","1.9s"
"2026-04-17T02:00:15.100Z","1.3s"
"2026-04-17T02:00:15.171Z","1.4s"
"2026-04-17T02:00:15.205Z","1.4s"
"2026-04-17T02:00:15.211Z","648.7ms"
"2026-04-17T02:00:15.223Z","1.4s"
"2026-04-17T02:00:15.235Z","1.1s"
"2026-04-17T02:00:15.243Z","678.5ms"
"2026-04-17T02:00:15.245Z","1.1s"
"2026-04-17T02:00:15.355Z","1.2s"
"2026-04-17T02:00:15.387Z","1.2s"
"2026-04-17T02:00:16.451Z","763ms"
"2026-04-17T02:00:16.523Z","829.4ms"
"2026-04-17T02:00:16.526Z","830.3ms"
"2026-04-17T02:00:16.592Z","905.5ms"
"2026-04-17T02:00:16.672Z","959.6ms"
"2026-04-17T02:00:16.694Z","982.3ms"
"2026-04-17T02:00:16.701Z","982.9ms"
"2026-04-17T02:00:16.719Z","1s"
"2026-04-17T02:00:17.136Z","566.7ms"
"2026-04-17T02:00:17.144Z","574.2ms"
"2026-04-17T02:00:17.158Z","588ms"
"2026-04-17T02:00:17.172Z","1.5s"
"2026-04-17T02:00:17.181Z","611.8ms"
"2026-04-17T02:00:17.184Z","1.5s"
"2026-04-17T02:00:17.191Z","1.5s"
"2026-04-17T02:00:17.194Z","1.5s"
"2026-04-17T02:00:17.255Z","701.4ms"
"2026-04-17T02:00:17.267Z","713.6ms"
"2026-04-17T02:00:17.279Z","725.5ms"
"2026-04-17T02:00:17.310Z","757.1ms"
"2026-04-17T02:00:17.467Z","681.9ms"
"2026-04-17T02:00:17.483Z","699.3ms"
"2026-04-17T02:00:17.500Z","717.8ms"
"2026-04-17T02:00:17.528Z","744.8ms"
"2026-04-17T02:00:18.357Z","516.8ms"
"2026-04-17T02:00:18.362Z","514.7ms"
"2026-04-17T02:00:18.386Z","552.4ms"
"2026-04-17T02:00:18.391Z","550.8ms"
"2026-04-17T02:00:18.394Z","542.2ms"
"2026-04-17T02:00:18.468Z","627.4ms"
"2026-04-17T02:00:18.533Z","681.4ms"
"2026-04-17T02:00:18.631Z","533.9ms"
"2026-04-17T02:00:18.763Z","675.4ms"
"2026-04-17T02:00:18.772Z","512.9ms"
"2026-04-17T02:00:18.787Z","567.4ms"
"2026-04-17T02:00:18.801Z","659.6ms"
"2026-04-17T02:00:18.818Z","676.7ms"
"2026-04-17T02:00:18.825Z","729ms"
"2026-04-17T02:00:19.167Z","1s"
"2026-04-17T02:00:19.765Z","1s"
"2026-04-17T02:00:19.777Z","1s"
"2026-04-17T02:00:19.783Z","1s"
"2026-04-17T02:00:19.795Z","1s"
"2026-04-17T02:00:20.378Z","617.9ms"
"2026-04-17T02:00:20.524Z","764.4ms"
"2026-04-17T02:00:20.582Z","822ms"
"2026-04-17T02:00:20.636Z","719.7ms"
"2026-04-17T02:00:20.649Z","733.4ms"
"2026-04-17T02:00:20.683Z","922.1ms"
"2026-04-17T02:00:20.697Z","780.8ms"
"2026-04-17T02:00:20.708Z","791.8ms"
"2026-04-17T02:00:22.663Z","838.7ms"
"2026-04-17T02:00:22.672Z","848.4ms"
"2026-04-17T02:00:22.683Z","858.7ms"
"2026-04-17T02:00:22.696Z","871.8ms"
"2026-04-17T02:00:24.876Z","867.8ms"
"2026-04-17T02:00:24.943Z","935.1ms"
"2026-04-17T02:00:24.963Z","955.1ms"
"2026-04-17T02:00:25.012Z","1s"
"2026-04-17T02:00:25.307Z","504.7ms"
"2026-04-17T02:00:25.408Z","532.4ms"
"2026-04-17T02:00:25.430Z","553.1ms"
"2026-04-17T02:00:25.449Z","573.1ms"
"2026-04-17T02:00:25.486Z","595.3ms"
"2026-04-17T02:00:25.542Z","1s"
"2026-04-17T02:00:25.611Z","1.1s"
"2026-04-17T02:00:25.698Z","1.1s"
"2026-04-17T02:00:25.715Z","751.7ms"
"2026-04-17T02:00:25.725Z","1.1s"
"2026-04-17T02:00:25.728Z","782.9ms"
"2026-04-17T02:00:25.763Z","763.9ms"
"2026-04-17T02:00:25.764Z","800ms"
"2026-04-17T02:00:26.024Z","507.3ms"
"2026-04-17T02:00:26.061Z","544.3ms"
"2026-04-17T02:00:26.094Z","577.4ms"
"2026-04-17T02:00:26.117Z","1.2s"
"2026-04-17T02:00:26.143Z","1.1s"
"2026-04-17T02:00:26.192Z","508.4ms"
"2026-04-17T02:00:26.203Z","1.3s"
"2026-04-17T02:00:26.230Z","546.1ms"
"2026-04-17T02:00:26.238Z","554ms"
"2026-04-17T02:00:26.284Z","795.6ms"
"2026-04-17T02:00:26.326Z","836.6ms"
"2026-04-17T02:00:26.328Z","840.1ms"
"2026-04-17T02:00:26.351Z","862.4ms"
"2026-04-17T02:00:27.857Z","657.3ms"
"2026-04-17T02:00:27.862Z","662.5ms"
"2026-04-17T02:00:27.863Z","663.4ms"
"2026-04-17T02:00:27.870Z","671.5ms"
"2026-04-17T02:00:28.437Z","508.6ms"
"2026-04-17T02:00:28.860Z","919.7ms"
"2026-04-17T02:00:29.011Z","519ms"
"2026-04-17T02:00:29.065Z","558.2ms"
"2026-04-17T02:00:29.093Z","556.1ms"
"2026-04-17T02:00:29.103Z","566.9ms"
"2026-04-17T02:00:29.937Z","782ms"
"2026-04-17T02:00:31.004Z","605.3ms"
"2026-04-17T02:00:31.049Z","650.5ms"
"2026-04-17T02:00:31.090Z","690.9ms"
"2026-04-17T02:00:31.108Z","708.6ms"
"2026-04-17T02:00:31.799Z","1.1s"
"2026-04-17T02:00:31.817Z","1.2s"
"2026-04-17T02:00:31.901Z","1.2s"
"2026-04-17T02:00:31.920Z","1.3s"
"2026-04-17T02:00:34.644Z","503.6ms"
"2026-04-17T02:00:34.649Z","509.1ms"
"2026-04-17T02:00:34.655Z","515.4ms"
"2026-04-17T02:00:36.384Z","940.5ms"
"2026-04-17T02:00:36.454Z","1s"
"2026-04-17T02:00:36.477Z","973.1ms"
"2026-04-17T02:00:36.477Z","1s"
"2026-04-17T02:00:36.502Z","1s"
"2026-04-17T02:00:36.553Z","1s"
"2026-04-17T02:00:36.580Z","1s"
"2026-04-17T02:00:36.620Z","1.1s"
"2026-04-17T02:00:37.326Z","1.3s"
"2026-04-17T02:00:37.826Z","1.8s"
"2026-04-17T02:00:38.057Z","1.2s"
"2026-04-17T02:00:38.144Z","1.1s"
"2026-04-17T02:00:38.201Z","2.2s"
"2026-04-17T02:00:38.264Z","1.2s"
"2026-04-17T02:00:38.308Z","1.2s"
"2026-04-17T02:00:38.438Z","2.4s"
"2026-04-17T02:00:38.460Z","549.8ms"
"2026-04-17T02:00:38.485Z","552.1ms"
"2026-04-17T02:00:38.594Z","965.5ms"
"2026-04-17T02:00:39.296Z","514ms"
"2026-04-17T02:00:39.332Z","549.8ms"
"2026-04-17T02:00:39.431Z","648.5ms"
"2026-04-17T02:00:39.467Z","1.2s"
"2026-04-17T02:00:39.486Z","702.7ms"
"2026-04-17T02:00:39.846Z","513.4ms"
"2026-04-17T02:00:39.913Z","540.2ms"
"2026-04-17T02:00:40.095Z","829.6ms"
"2026-04-17T02:00:40.108Z","840.2ms"
"2026-04-17T02:00:40.199Z","932.4ms"
"2026-04-17T02:00:40.204Z","923.6ms"
"2026-04-17T02:00:41.170Z","912.9ms"
"2026-04-17T02:00:41.195Z","516.5ms"
"2026-04-17T02:00:41.230Z","541ms"
"2026-04-17T02:00:41.259Z","1s"
"2026-04-17T02:00:41.327Z","1s"
"2026-04-17T02:00:41.420Z","504.3ms"
"2026-04-17T02:00:41.746Z","659.3ms"
"2026-04-17T02:00:41.790Z","603.5ms"
"2026-04-17T02:00:41.815Z","644.7ms"
"2026-04-17T02:00:41.862Z","689ms"
"2026-04-17T02:00:41.951Z","1.5s"
"2026-04-17T02:00:42.018Z","792.7ms"
"2026-04-17T02:00:42.025Z","829.6ms"
"2026-04-17T02:00:42.029Z","798.9ms"
"2026-04-17T02:00:42.152Z","892.5ms"
"2026-04-17T02:00:42.161Z","1.7s"
